ANUALIDAD,NUMBARRIO,NOMBARRIO,I_ALQUILER,HABITANTES,EXTRANJEROS,SUPERFICIE,DENSIDAD,MEN_16,DE_16_A_65,MAY_65,TDEP_INF,TDEP_MAY,TDEP_TOTAL,ALTAS_UNIVERSITARIAS,BAJAS_SE,NACIMIENTOS,RENTA_NMPP,RESTAURACION,COMERCIAL,NUM_VIVIENDAS,PLAZAS_VIVIENDAS,NUM_ESTAB_HOTELEROS,PLAZAS_ESTAB_HOTELEROS,SUP_ZONAS_VERDES,ZV_X_HABITANTES,S_SALUD,PROX_S_SALUD,C_CULTURALES,C_OCIO,C_DEPORTIVOS,C_ALIMENTACION,PERSONAS_X_HOGAR
2018,44,HACIENDA MIRAMAR,0,773,13,104301.936,74.11175951,133,548,92,24.27007299,16.78832117,41.05839416,28,0,3,19749.2224,2,8,1,6,0,0,1649.271509,2.13359833,0,778,0,0,0,2,3.0087
2018,45,CLAVERO,7.4,70,3,19426.70894,36.032866,7,44,19,15.90909091,43.18181818,59.09090909,3,0,2,23374,0,0,0,0,0,0,0,0,0,75,0,0,0,0,3
2018,46,SANTA PAULA MIRAMAR,7.4,98,7,26497.91599,36.98404057,21,62,15,33.87096774,24.19354839,58.06451613,4,0,0,23374,0,0,1,6,0,0,0,0,0,104,0,0,0,0,3.4667
2018,47,CASTILLO SANTA CATALINA,6.58,0,0,20605.3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0
2018,48,BELLAVISTA,0,603,28,79837.64343,75.52828141,87,359,157,24.23398329,43.73259053,67.96657382,39,0,3,21748.4267,5,7,8,52,1,38,0,0,2,607,0,0,0,0,2.5612
2018,49,EL LIMONAR,6.77,1070,58,135661.2183,78.87294643,181,622,267,29.09967846,42.92604502,72.02572347,28,1,11,21527.7736,5,6,3,19,1,14,0,0,1,1060,1,0,0,1,3.0052
2018,51,LA CALETA,6.79,1514,77,192902.3016,78.48532586,205,892,417,22.98206278,46.74887892,69.7309417,65,0,13,18424.1474,16,10,19,103,4,738,6721.162396,4.439341081,0,1506,3,0,0,2,2.6689
2018,52,LAS PALMERAS,7.64,802,11,107272.5215,74.76285526,120,481,201,24.94802495,41.78794179,66.73596674,37,1,10,22110,2,2,4,21,0,0,0,0,0,802,0,0,0,0,2.8339
2018,53,LOS PINOS,7.02,2165,47,337409.812,64.16529463,351,1540,274,22.79220779,17.79220779,40.58441558,92,1,13,20887.2407,5,10,3,20,0,0,2829.106878,1.306746826,0,771,0,0,11,1,3.2029
2018,54,LA VAGUADA,0,449,5,62492.64176,71.84845886,77,311,61,24.75884244,19.61414791,44.37299035,16,0,2,18795,0,0,0,0,0,0,131.737323,0.29340161,0,437,0,0,0,1,3.3485
2018,55,MONTE SANCHA,7.39,1080,77,226875.6517,47.60316904,204,682,194,29.91202346,28.4457478,58.35777126,47,0,8,19619.1751,3,3,6,45,2,120,0,0,1,1085,0,0,0,1,2.9167
2018,56,CAÑADA DE LOS INGLESES,8.66,271,24,53607.1284,50.55297833,30,189,52,15.87301587,27.51322751,43.38624339,12,2,0,18188.2601,2,4,3,16,0,0,0,0,0,273,0,0,0,0,3.2159
2018,57,VENTAJA ALTA,0,207,10,43188.32881,47.92961564,36,131,40,27.48091603,30.53435115,58.01526718,5,0,1,12180.1429,0,0,5,26,0,0,0,0,0,210,0,0,0,0,3.0857
2018,58,LA VICTORIA,8.27,2472,315,101596.6704,243.3150604,302,1679,491,17.98689696,29.24359738,47.23049434,109,1,13,11666.3593,10,24,128,647,6,113,131.020117,0.053001665,0,2449,2,0,0,8,2.1306
2018,59,CONDE DE UREÑA,6.96,2195,193,112225.0718,195.5890929,324,1479,392,21.90669371,26.50439486,48.41108857,99,2,16,13108.0944,4,8,53,269,3,45,74.951346,0.034146399,0,2068,0,0,0,0,2.4518
2018,60,LOS VIVEROS,3.59,417,13,24218.27974,172.1839885,81,320,16,25.3125,5,30.3125,12,0,4,11431.9398,1,1,0,0,0,0,0,0,0,404,0,0,0,2,2.6954
2018,61,BARCENILLAS,6.43,2141,261,88257.11959,242.5866616,351,1383,407,25.37960954,29.42877802,54.80838756,54,2,21,10725.5682,2,2,27,145,1,34,0,0,0,2133,0,0,0,5,2.4517
2018,62,MONTE DE GIBRALFARO,9.13,0,0,277113.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,5220.371164,0,0,0,2,0,0,0,0
2018,63,CAMPOS ELISEOS,7.17,579,40,50185.3722,115.3722638,89,345,145,25.79710145,42.02898551,67.82608696,26,1,6,17902,12,12,16,99,1,149,0,0,0,592,2,0,0,1,3.375
2018,64,LA MALAGUETA,9.53,4759,440,251526.2964,189.2048692,575,2720,1464,21.13970588,53.82352941,74.96323529,221,1,31,19899.2951,108,77,147,698,3,224,857.813083,0.1802507,0,4778,1,1,0,16,2.503
2018,66,EL EJIDO,7.09,5193,434,238501.8523,217.734158,882,3487,824,25.29394895,23.63062805,48.924577,136,1,42,9803.6591,21,19,88,443,1,10,912.862292,0.175787077,1,5262,0,2,1,5,2.4728
2018,67,LAGUNILLAS,8,1598,172,42842.7968,372.9915223,263,1150,185,22.86956522,16.08695652,38.95652174,38,1,18,7820.5325,7,5,43,222,4,63,153.054085,0.095778526,0,1570,0,0,0,2,2.4921
2018,68,LA MERCED,8.58,1313,341,76978.77278,170.566502,155,959,199,16.16266945,20.75078206,36.91345151,78,0,8,13441.9784,88,15,285,1329,20,615,256.490624,0.19534701,0,1386,6,1,0,12,1.7953
2018,69,LA GOLETA,7.13,3014,595,136607.8495,220.6315385,424,2189,401,19.36957515,18.31886706,37.68844221,113,0,23,10214.2983,17,27,170,820,15,361,373.620387,0.123961641,0,3061,3,2,0,9,2.1974
2018,70,CENTRO HISTORICO,8.39,4662,914,497956.58,93.62262067,409,3284,969,12.454324,29.50669915,41.96102314,320,1,29,16059.391,602,685,608,2870,94,4080,2709.612817,0.58121253,1,4603,52,6,0,55,2.1676
2018,71,PUERTO,0,0,0,1989968.687,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,2558.033999,0,0,0,2,1,0,1,0
2018,72,ENSANCHE CENTRO,7.57,2416,372,313894.993,76.96841471,293,1462,661,20.04103967,45.2120383,65.25307798,116,0,23,16079.517,116,129,106,596,22,1416,4140.558021,1.713807128,2,2493,14,4,0,20,2.0302
2018,73,CAPUCHINOS,7.32,2937,316,99689.55302,294.6146222,528,1963,446,26.89760571,22.72032603,49.61793174,76,0,33,8993.583,12,18,51,227,1,15,173.24772,0.058987988,0,3024,0,0,0,6,2.428
2018,74,EL MOLINILLO,6.3,3492,363,110756.4705,315.28632,582,2330,580,24.97854077,24.89270386,49.87124464,81,1,38,8783.5326,13,20,49,293,0,0,0,0,0,3496,0,0,0,8,2.4796
2018,75,SAN FELIPE NERI,6.87,1151,130,52951.79529,217.367512,159,860,132,18.48837209,15.34883721,33.8372093,37,0,8,8156.0846,8,15,71,318,3,64,119.172366,0.103538111,0,1123,6,1,0,4,2.2063
2018,76,OLLETAS,7.41,4479,360,135804.7464,329.8117421,697,2838,944,24.55954898,33.26286117,57.82241015,143,1,34,11413.3096,38,30,32,164,2,117,0,0,0,4554,0,0,0,6,2.44
2018,77,CARLOS HAYA,6.47,1674,124,103767.2323,161.3226028,238,1107,329,21.49954833,29.71996387,51.2195122,100,0,19,11650.6901,7,12,7,33,0,0,0,0,1,1665,0,0,0,4,2.3934
2018,78,SEGALERVA,5.75,1835,179,104815.586,175.0693832,250,1085,500,23.04147465,46.08294931,69.12442396,22,0,13,9140.1872,8,9,6,30,0,0,0,0,1,1880,0,0,10,4,2.8567
2018,79,LAS FLORES,6.99,2752,403,77220.39343,356.3825407,532,1812,408,29.3598234,22.51655629,51.87637969,24,1,32,6385.0269,3,14,1,5,0,0,121.088297,0.044000108,0,2787,0,0,0,7,2.5292
2018,80,PINARES DE OLLETAS,5.85,2559,108,158311.6247,161.6432151,376,1733,450,21.69648009,25.96653203,47.66301212,53,2,16,10842.3611,13,11,7,48,1,10,736.411151,0.287773017,0,2521,0,0,0,3,2.6233
2018,81,LOS ANTONIOS,6.97,724,7,112202.8983,64.52596243,169,512,43,33.0078125,8.3984375,41.40625,17,1,3,12695,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2018,82,SIERRA BLANQUILLA,4.09,444,6,46652.09489,95.17257501,65,284,95,22.88732394,33.45070423,56.33802817,11,0,8,12695,2,1,0,0,0,0,167.305731,0.376814709,0,0,0,0,0,1,3.785
2018,83,SANTA AMALIA,6.22,1139,24,96074.57284,118.5537407,145,876,118,16.55251142,13.47031963,30.02283105,29,2,7,13056,0,4,0,0,0,0,197.170711,0.173108614,0,917,0,0,0,1,2.8856
2018,84,LOS NARANJOS,6.96,709,33,66265.16004,106.9943843,85,463,161,18.35853132,34.77321814,53.13174946,10,1,5,9955.4836,1,3,0,0,0,0,482.770077,0.680916893,0,703,0,0,0,0,2.4495
2018,85,PARQUE DEL SUR,4.98,3151,268,55484.01911,567.9112744,421,1801,929,23.37590228,51.58245419,74.95835647,28,0,18,8934.1064,13,17,2,13,0,0,0,0,0,3223,0,0,0,4,2.4676
2018,86,CIUDAD JARDÍN,4.95,7879,363,743693.3161,105.9442088,1243,5037,1599,24.67738733,31.74508636,56.42247369,114,0,62,9328.0367,60,90,11,52,2,53,4562.978183,0.579131639,2,7416,1,0,29,14,2.6792
2018,87,HERRERA ORIA,6.39,752,63,69360.17714,108.4195616,131,488,133,26.8442623,27.25409836,54.09836066,5,0,5,8772,2,5,0,0,0,0,679.85561,0.904063311,0,780,0,0,0,0,3.5142
2018,88,MANGAS VERDES,4.21,1942,57,113335.8753,171.349098,354,1281,307,27.63466042,23.96565183,51.60031226,13,0,22,7315.5193,0,1,0,0,0,0,317.728293,0.163608802,0,1056,0,0,0,0,2.883
2018,89,MONTE DORADO,3.39,500,13,187719.1765,26.6355313,90,336,74,26.78571429,22.02380952,48.80952381,5,3,2,7486,0,1,0,0,1,8,281.602164,0.563204328,0,0,0,0,0,0,3.0118
2018,90,SAN MIGUEL,6.2,1995,163,157935.786,126.3171603,345,1307,343,26.39632747,26.24330528,52.63963275,51,1,20,9363.895,2,8,13,72,0,0,1131.867879,0.56735232,0,1971,0,0,0,2,2.3412
2018,91,LOS CASINIS,3.01,1085,16,59028.65454,183.8090345,157,836,92,18.77990431,11.00478469,29.784689,14,2,10,8837.7489,6,4,1,4,0,0,332.04663,0.30603376,0,1095,0,0,1,0,3.1718
2018,92,LOS CIPRESES,3.26,1267,36,78738.57291,160.9122382,190,844,233,22.51184834,27.60663507,50.11848341,11,3,3,9236.6399,1,0,1,4,0,0,374.335723,0.295450452,0,157,0,0,0,3,2.9521
2018,93,CORTIJO BAZAN,4.96,2503,66,271693.3954,92.12590526,415,1590,498,26.10062893,31.32075472,57.42138365,39,0,22,9351.3924,5,7,0,0,0,0,307.709736,0.122936371,0,1364,0,0,0,4,2.6899
2018,94,SAGRADA FAMILIA,5.01,1858,130,75005.43903,247.7153689,282,1134,442,24.86772487,38.97707231,63.84479718,32,2,10,8943.75,7,7,1,7,0,0,160.637127,0.086457011,0,1074,0,0,0,1,2.8121
2018,95,JARDIN VIRGINIA,0,362,3,27618.39429,131.072066,43,272,47,15.80882353,17.27941176,33.08823529,5,1,3,9617,0,0,0,0,0,0,766.294235,2.116834903,0,357,0,0,0,0,2.7674
2018,96,HACIENDA LOS MONTES,4.39,1630,22,111672.1448,145.9629886,221,1253,156,17.63766959,12.45011971,30.08778931,23,4,5,9755.6336,8,4,0,0,0,0,2868.555793,1.75985018,0,1588,0,0,3,0,3.2392
2018,97,JARDIN DE MALAGA,5.32,4143,129,214699.8796,192.9670388,642,2645,856,24.27221172,32.36294896,56.63516068,46,5,37,8972.2282,15,24,0,0,0,0,363.523261,0.087743968,0,4167,1,1,0,10,2.7487
2018,98,SAN JOSE,0,802,16,119729.1277,66.98453547,65,513,224,12.6705653,43.66471735,56.33528265,4,1,7,10359,2,1,2,12,0,0,0,0,0,786,0,0,0,0,3.343
2018,99,ALEGRIA DE LA HUERTA,5.06,2334,69,75642.65575,308.5560623,381,1615,338,23.59133127,20.92879257,44.52012384,18,0,22,8182.9541,7,6,0,0,0,0,300.00724,0.128537806,0,2282,0,0,0,1,2.6165
2018,100,HUERTA NUEVA,5.91,1653,29,246882.8025,66.95484592,515,1098,40,46.90346084,3.64298725,50.54644809,16,0,33,7537,0,0,0,0,0,0,2499.616775,1.512169858,0,1670,0,0,0,0,2.8958
2018,101,FINCA SAN JOSE,0,106,4,236465.3337,4.482686673,1,93,12,1.075268817,12.90322581,13.97849462,1,0,0,10359,2,0,0,0,0,0,0,0,1,112,0,0,0,0,22.4
2018,102,FINCA LA CONCEPCION,0,0,0,301466.9142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2447.06708,0,0,0,0,0,0,0,0
2018,103,LAS VIRREINAS,3.52,6620,153,499922.7364,132.4204626,1981,4371,268,45.32143674,6.131320064,51.45275681,86,0,109,8941.5198,24,12,2,8,0,0,2288.320684,0.345667777,0,1286,0,0,0,4,2.875
2018,104,VIRREINA,6.04,1240,157,73400.98199,168.9350696,238,841,161,28.29964328,19.14387634,47.44351962,7,1,17,6776,0,8,0,0,0,0,343.009648,0.276620684,0,1194,0,0,7,2,2.5955
2018,105,VIRREINA ALTA,0,59,6,14271.03907,41.34246967,11,39,9,28.20512821,23.07692308,51.28205128,0,2,1,4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7143
2018,106,26 DE FEBRERO,0,1450,580,29426.60808,492.7513209,335,1012,103,33.1027668,10.17786561,43.28063241,0,1,21,3719,4,0,0,0,0,0,0,0,0,1133,0,0,0,2,2.643
2018,107,LA PALMILLA,4.81,1317,533,28885.00516,455.9459113,296,903,118,32.77962348,13.0675526,45.84717608,0,1,23,3719,9,5,0,0,0,0,0,0,0,1252,0,0,0,6,2.7788
2018,108,LA PALMA,2.46,8743,1395,258047.0738,338.8141502,1817,5761,1165,31.53966325,20.22218365,51.7618469,19,0,100,5071.5087,14,9,0,0,0,0,317.33421,0.036295803,0,5802,0,0,0,9,3.0222
2018,109,LA ROSALEDA,0,29,12,196700.3669,1.474323635,6,19,4,31.57894737,21.05263158,52.63157895,0,1,0,5816,5,4,0,0,0,0,216.861326,7.477976759,1,29,2,1,3,0,2.9
2018,110,LA ROCA,4.22,3179,82,260430.8296,122.0669613,427,2113,639,20.20823474,30.24136299,50.44959773,58,0,23,11472.0563,19,57,6,32,0,0,3058.906487,0.962222865,1,3217,0,1,0,6,2.7539
2018,111,MARTIRICOS,6.9,2528,270,203130.0739,124.4522759,380,1556,592,24.42159383,38.04627249,62.46786632,19,1,33,9225.671,16,9,6,29,0,0,1035.096591,0.409452765,0,2550,1,0,0,7,2.3996
2018,112,ARROYO DE LOS ANGELES,5.29,1179,76,186521.9495,63.20971892,167,801,211,20.84893883,26.34207241,47.19101124,20,1,9,10644.0864,13,27,1,2,0,0,66.010506,0.055988555,1,1204,0,0,0,1,2.5662
2018,113,ARROYO DEL CUARTO,5.94,4044,548,193156.8622,209.363517,508,2549,987,19.92938407,38.72106709,58.65045116,105,0,26,11087.0801,28,41,5,25,0,0,1552.860782,0.383991291,0,4082,0,0,7,11,2.3717
2018,114,PARQUE VICTORIA EUGENIA,5.8,7445,593,186735.6049,398.6920439,1049,4473,1923,23.45182204,42.99128102,66.44310306,89,0,50,8727.0039,27,57,2,10,0,0,790.026532,0.106115048,1,7455,0,0,0,13,2.6408
2018,115,MIRAFLORES DE LOS ANGELES,6.06,2487,313,42491.47302,585.293901,451,1608,428,28.04726368,26.61691542,54.6641791,30,0,29,7802.7493,8,10,1,5,0,0,300.765994,0.120935261,0,2513,0,0,0,5,3.1197
2018,116,PAVERO,5.04,1364,239,33142.72918,411.5533131,288,889,187,32.39595051,21.03487064,53.43082115,8,2,16,5607,0,1,0,0,0,0,0,0,0,1382,0,0,0,2,3.1522
2018,117,SUAREZ,6.46,7787,761,166814.381,466.8062763,1257,5050,1480,24.89108911,29.30693069,54.1980198,149,0,75,9350.8097,26,90,5,20,0,0,273.495474,0.035122059,0,7842,0,0,0,17,2.5866
2018,118,LA BRESCA,6.47,1090,215,23904.14619,455.9878404,163,699,228,23.31902718,32.61802575,55.93705293,27,1,13,8121,3,7,2,10,0,0,0,0,0,1183,0,0,0,3,2.4173
2018,119,CAMINO DE SUAREZ,6.89,1434,149,30344.96361,472.5660635,253,933,248,27.11682744,26.58092176,53.6977492,24,0,26,8569,4,12,4,20,0,0,0,0,0,1459,0,0,0,2,2.4115
2018,120,HAZA DEL CAMPILLO,6.98,1831,161,88438.7805,207.0358716,306,1170,355,26.15384615,30.34188034,56.4957265,22,1,18,8846.3856,4,11,5,18,1,20,761.339995,0.415805568,0,1857,0,0,8,2,2.5854
2018,121,GAMARRA,6.51,4245,671,144460.9771,293.8509821,558,2579,1108,21.63629314,42.96238852,64.59868166,91,0,30,9832.4695,31,40,9,53,0,0,0,0,0,4302,0,0,0,5,2.4082
2018,122,LA TRINIDAD,7.04,17152,2698,629403.6902,272.5119072,2388,11402,3362,20.94369409,29.48605508,50.42974917,439,0,155,9508.2802,80,193,236,1175,9,377,753.836429,0.043950352,2,17372,3,0,11,34,2.5279
2018,123,LOS CASTILLEJOS,4.68,2034,40,78627.06843,258.6895379,269,1519,246,17.70901909,16.19486504,33.90388413,38,0,13,11272.0433,41,25,0,0,0,0,337.77937,0.166066554,1,2032,0,0,0,2,2.9237
2018,124,PARQUE ARROYO DEL CUARTO,11.03,165,4,91729.86538,17.98759862,27,138,0,19.56521739,0,19.56521739,0,0,3,11555,0,0,0,0,0,0,2092.562699,12.68219818,0,168,0,0,11,0,1.9765
2018,125,LA ENCARNACION,4.33,487,10,26492.06014,183.8286632,47,362,78,12.98342541,21.54696133,34.53038674,13,0,3,12466,0,1,0,0,0,0,0,0,0,488,0,0,0,1,2.6522
