ANUALIDAD,NUMBARRIO,NOMBARRIO,I_ALQUILER,HABITANTES,EXTRANJEROS,SUPERFICIE,DENSIDAD,MEN_16,DE_16_A_65,MAY_65,TDEP_INF,TDEP_MAY,TDEP_TOTAL,ALTAS_UNIVERSITARIAS,BAJAS_SE,NACIMIENTOS,RENTA_NMPP,RESTAURACION,COMERCIAL,NUM_VIVIENDAS,PLAZAS_VIVIENDAS,NUM_ESTAB_HOTELEROS,PLAZAS_ESTAB_HOTELEROS,SUP_ZONAS_VERDES,ZV_X_HABITANTES,S_SALUD,PROX_S_SALUD,C_CULTURALES,C_OCIO,C_DEPORTIVOS,C_ALIMENTACION,PERSONAS_X_HOGAR
2020,347,LA MANIA,6.98,414,37,92648.92054,44.68481636,58,328,28,17.68292683,8.536585366,26.2195122,20,2,2,18847,0,0,6,30,0,0,0,0,0,414,0,0,0,0,3.45
2020,348,EL LAGARILLO,0,3,0,520097.341,0.05768151,0,2,1,0,50,50,0,12,0,11716,0,0,0,0,0,0,2512.233945,837.411315,0,0,0,0,0,0,3
2020,349,PARQUE LAS VIRREINAS,0,0,0,215669.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207.668014,0,0,0,0,0,0,0,0
2020,350,EL RETIRO,3.72,262,19,370611.3479,7.069400369,55,199,8,27.63819095,4.020100503,31.65829146,10,18,5,11827,0,2,0,0,0,0,1150.779106,4.392286664,0,0,0,0,0,0,2.3818
2020,351,LOS CHOCHALES,0,0,0,537904.9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,352,SANTA TECLA,0,17,0,566136.7089,0.300280828,3,10,4,30,40,70,0,15,0,16296,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.125
2020,353,DEPURADORA GUADALHORCE,0,0,0,656910.2446,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,354,HACIENDA SANCHEZ BLANCA,0,0,0,640313.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,355,LOS ASPERONES 1 Y 3,0,735,3,353887.8322,20.76929278,243,466,26,52.14592275,5.579399142,57.72532189,2,20,14,4506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3235
2020,356,LOS ASPERONES 2,0,178,3,34583.78825,51.46920248,32,141,5,22.69503546,3.546099291,26.24113475,0,20,2,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56
2020,357,PARQUE CEMENTERIO,0,45,23,1131947.162,0.397545058,13,31,1,41.93548387,3.225806452,45.16129032,0,20,0,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020,358,LOS ROSALES,4.31,802,34,104173.0784,76.98726127,176,582,44,30.24054983,7.560137457,37.80068729,30,18,3,11827,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3.2869
2020,359,EL TEJAR,4.15,1006,19,50545.29462,199.0294067,249,688,69,36.19186047,10.02906977,46.22093023,19,11,2,12006,3,1,1,8,0,0,444.093815,0.441445144,0,259,0,0,0,1,3.1146
2020,360,MALAGA 2000,0,0,0,147906.2222,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,361,FINCA EL PATO,8.32,6729,356,268142.5573,250.9486024,1914,4437,378,43.1372549,8.519269777,51.65652468,251,7,78,14472.8368,19,16,37,208,0,0,1507.434116,0.224020525,1,6609,0,0,0,3,2.8273
2020,363,EL HIGUERAL,5.25,1459,56,168148.8075,86.76838223,372,992,95,37.5,9.576612903,47.0766129,19,10,10,9711,1,1,2,12,0,0,950.557236,0.651512842,0,0,0,0,2,1,3.1175
2020,364,EL CONSUL-II,7.21,2035,79,157615.5065,129.111662,585,1339,111,43.68932039,8.289768484,51.97908887,87,12,12,13692,54,10,8,40,0,0,1009.45689,0.496047612,1,2035,0,0,1,1,3.0059
2020,365,LAS MORILLAS II,0,281,6,43092.22785,65.2089748,32,210,39,15.23809524,18.57142857,33.80952381,4,15,3,10284,2,0,0,0,0,0,615.387661,2.189991676,0,0,0,0,0,0,2.9894
2020,366,LOS MANANTIALES,0,86,4,44669.73134,19.2524104,8,67,11,11.94029851,16.41791045,28.35820896,2,17,0,12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5833
2020,367,CENTRO DE OCIO,0,3,0,893842.163,0.033562973,0,2,1,0,50,50,0,10,0,10332,47,173,0,0,0,0,660.122037,220.040679,0,0,0,2,0,7,1.5
2020,368,LAS ESPEÑUELAS,5.16,1490,139,207204.9446,71.90948089,456,971,63,46.96189495,6.48815654,53.45005149,39,19,13,10876.5054,1,3,5,33,0,0,963.29846,0.646509034,1,1490,0,0,0,0,3.1237
2020,369,LOMAS DE SAN ANTON,0,424,29,239124.772,17.73132898,114,278,32,41.00719424,11.51079137,52.51798561,5,27,3,8604.4575,0,0,2,16,0,0,0,0,0,0,0,0,0,0,3.8198
2020,370,CAÑADA DE LOS CARDOS,7.22,2810,91,408075.4271,68.85981888,914,1807,89,50.5810736,4.925290537,55.50636414,243,2,52,14164.7865,5,3,8,46,0,0,1763.096237,0.627436383,0,2695,0,0,1,0,2.8355
2020,371,SOLIVA ESTE,1.62,4179,195,317603.0856,131.5793262,1221,2860,98,42.69230769,3.426573427,46.11888112,249,6,78,11196.3431,5,7,0,0,0,0,1230.739982,0.294505858,0,0,0,0,0,4,2.6168
2020,372,POL IND ORDOÑEZ,0,0,0,162167.308,0,0,0,0,0,0,0,0,0,0,0,11,52,0,0,0,0,0,0,0,0,0,2,0,3,0
2020,373,POL IND HAZA ANGOSTA,5.33,104,6,115169.4236,9.030174566,8,77,19,10.38961039,24.67532468,35.06493506,1,10,0,9711,4,25,0,0,1,228,0,0,0,0,0,0,0,0,2.08
2020,374,NUESTRA SEÑORA DE FATIMA,4.36,936,24,267312.3785,35.01521349,250,600,86,41.66666667,14.33333333,56,11,21,9,7699.8333,1,0,1,7,0,0,0,0,0,936,0,0,0,0,2.9809
2020,375,ATABAL ESTE,0,113,0,32279.12849,35.00714093,32,80,1,40,1.25,41.25,0,2,0,17999,4,1,1,3,0,0,585.940788,5.185316708,0,0,0,0,0,1,4.1852
2020,376,COMERCIAL VILLAROSA,0,0,0,87302.024,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,300.715095,0,0,0,0,0,0,0,0
2020,377,WITTEMBERG,5.49,190,17,90331.61066,21.03361145,56,132,2,42.42424242,1.515151515,43.93939394,6,15,1,16296,0,3,1,5,0,0,0,0,0,0,0,0,0,0,3.3333
2020,378,503 VIVIENDAS,1.18,1633,146,90701.70783,180.0407114,308,1030,295,29.90291262,28.6407767,58.54368932,10,16,15,6617.0686,0,0,0,0,0,0,106.644439,0.065305841,0,1633,1,0,0,1,2.8351
2020,379,720 VIVIENDAS,1.92,1812,202,85370.33072,212.2517255,362,1191,259,30.39462636,21.74643157,52.14105793,4,15,24,5360.5497,0,0,0,0,0,0,93.836785,0.051786305,0,1812,0,0,0,0,2.9803
2020,380,LA PLATERA,0,0,0,561265.5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,381,EL CORONEL,8.08,41,6,240876.505,1.702117025,9,26,6,34.61538462,23.07692308,57.69230769,1,17,0,12676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.125
2020,382,LA CONSULA,0,14,2,164892.1929,0.849039591,4,10,0,40,0,40,1,0,0,11827,1,0,0,0,0,0,1220.545944,87.18185314,0,0,0,0,0,0,2.8
2020,384,LA LOMA,0,112,20,440766.54,2.541027728,24,76,12,31.57894737,15.78947368,47.36842105,2,23,2,8672.2411,0,2,0,0,0,0,128.042363,1.143235384,0,0,0,0,0,0,2.8
2020,385,LAS ERIZAS,0,5,0,187827.9919,0.266201004,1,3,1,33.33333333,33.33333333,66.66666667,0,57,0,7230,0,0,0,0,0,0,2583.729633,516.7459266,0,0,0,0,0,0,2.5
2020,386,HACIENDA ALTAMIRA,0,22,1,432549.8038,0.508611952,4,12,6,33.33333333,50,83.33333333,0,6,0,12075.3636,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3.6667
2020,387,SUP-T.8 UNIVERSIDAD,0,0,0,494293.7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,388,CARAMBUCO,0,0,0,156060.6283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,389,POL IND CARAMBUCO,0,0,0,101867.8361,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,119,0,0,0,0,0,0,0,0,0
2020,390,IND SAN MIGUEL,0,0,0,71979.65324,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,500,IND SAN ALBERTO,0,47,0,21104.54945,22.27007978,8,29,10,27.5862069,34.48275862,62.06896552,0,20,0,5784,0,9,0,0,0,0,0,0,0,22,0,0,0,0,2.7647
2020,501,IND ALCALDE DIAZ ZAFRA,0,85,2,22329.13514,38.06685725,22,55,8,40,14.54545455,54.54545455,1,6,1,10094,2,3,0,0,0,0,0,0,0,85,0,0,0,1,2.5
2020,502,IND NUEVO SAN ANDRES,0,0,0,45564.21685,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,503,IND LA PELUSA,0,549,48,84491.26957,64.97712755,80,337,132,23.7388724,39.16913947,62.90801187,7,20,2,10562.7341,3,6,2,6,0,0,0,0,0,549,0,0,0,0,2.3562
2020,504,IND LA TERMICA,4.38,1,0,285589.095,0.035015343,0,0,1,0,0,0,0,9,0,14453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,505,IND PILAR DEL PRADO,0,0,0,68569.01025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,507,POL COM PACIFICO,7.71,208,16,52616.64756,39.53121486,35,145,28,24.13793103,19.31034483,43.44827586,14,19,1,13250,1,8,0,0,0,0,0,0,0,208,0,0,0,0,2.5366
2020,508,IND INTELHORCE,0,0,0,345767.0107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,509,IND SIEMENS,0,1,0,73579.86595,0.135906744,0,1,0,0,0,0,0,0,0,10652,0,0,0,0,1,317,0,0,0,1,0,0,0,0,1
2020,510,LA TOSCA,3.13,168,10,56771.13788,29.5925018,27,110,31,24.54545455,28.18181818,52.72727273,2,13,0,8477,0,0,2,20,0,0,0,0,0,0,0,0,0,0,2.8966
2020,511,MIRAMAR,7.67,970,65,119018.0721,81.50022792,136,560,274,24.28571429,48.92857143,73.21428571,42,4,3,24486.6557,0,3,9,55,0,0,0,0,0,970,0,0,0,1,2.8698
2020,512,RECINTO FERIAL CORTIJO TORRES,0,0,0,574413.3421,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,685.162831,0,0,0,0,0,0,0,0
2020,517,CRISTO DE LA EPIDEMIA,8.19,5005,649,138465.5256,361.4618135,685,3153,1167,21.72534095,37.01236917,58.73771012,224,16,36,12078.2398,32,52,154,757,2,37,304.082652,0.060755775,0,5005,2,0,0,10,2.2647
2020,518,VICTORIA EUGENIA,7.8,2628,258,72019.56022,364.9008675,400,1758,470,22.75312856,26.73492605,49.48805461,84,20,20,9146.2215,6,15,7,37,1,15,0,0,0,2628,1,0,0,2,2.3697
2020,519,C.T.MERCANCIAS,0,0,0,393040.5375,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,520,HAZA CARPINTERO,5.69,93,7,23398.69983,39.74579814,13,59,21,22.03389831,35.59322034,57.62711864,1,11,1,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2020,521,PARQ EMP TREVENEZ,0,0,0,705662.4765,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,2,1,0
2020,523,TASARA,0,17,0,336841.1088,0.504688993,2,9,6,22.22222222,66.66666667,88.88888889,0,8,1,15560.5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286
2020,525,MIRAFLORES,6.63,434,5,242085.0199,17.92758594,120,297,17,40.4040404,5.723905724,46.12794613,10,24,4,11166,0,0,0,0,0,0,2069.509019,4.768453961,0,0,0,0,0,0,3.2632
2020,526,PERI-PT4 LOS ALMENDROS,5.03,405,6,50771.5945,79.76901335,84,294,27,28.57142857,9.183673469,37.75510204,5,6,1,12509,0,1,0,0,0,0,275.135133,0.679346007,0,102,0,0,0,0,3.3197
2020,527,IND SAN ALBERTO II,0,155,15,32408.12693,47.82750954,27,93,35,29.03225806,37.6344086,66.66666667,1,22,1,9034.4968,1,1,0,0,0,0,0,0,0,155,0,0,0,1,2.4603
