ANUALIDAD,NUMBARRIO,NOMBARRIO,I_ALQUILER,HABITANTES,EXTRANJEROS,SUPERFICIE,DENSIDAD,MEN_16,DE_16_A_65,MAY_65,TDEP_INF,TDEP_MAY,TDEP_TOTAL,ALTAS_UNIVERSITARIAS,BAJAS_SE,NACIMIENTOS,RENTA_NMPP,RESTAURACION,COMERCIAL,NUM_VIVIENDAS,PLAZAS_VIVIENDAS,NUM_ESTAB_HOTELEROS,PLAZAS_ESTAB_HOTELEROS,SUP_ZONAS_VERDES,ZV_X_HABITANTES,S_SALUD,PROX_S_SALUD,C_CULTURALES,C_OCIO,C_DEPORTIVOS,C_ALIMENTACION,PERSONAS_X_HOGAR
2016,18,MIRAFLORES DEL PALO,4.33,1682,74,583995.2646,28.8016034,217,1080,385,20.09259259,35.64814815,55.74074074,92,0,13,16014.3634,0,3,8,61,1,8,0,0,0,125,0,0,0,1,3.2525
2016,19,EL DRAGO,4.79,564,14,32298.2367,174.622536,82,395,87,20.75949367,22.02531646,42.78481013,27,2,6,13644.6383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9581
2016,20,VILLA CRISTINA,4.99,464,15,39333.45093,117.965749,86,280,98,30.71428571,35,65.71428571,24,2,4,15959,0,0,0,0,0,0,497.535211,1.072274162,0,0,0,0,0,0,3.1452
2016,21,ECHEVERRIA DEL PALO,6.27,2652,158,82986.91621,319.5684478,373,1653,626,22.56503327,37.87053842,60.43557169,134,0,12,12817.8077,48,75,8,56,0,0,0,0,0,0,0,0,0,4,2.6264
2016,22,SAN ISIDRO,6,611,8,104070.2925,58.71031833,70,352,189,19.88636364,53.69318182,73.57954545,18,1,6,16353,1,0,2,19,0,0,353.821464,0.579085866,0,0,0,0,0,0,3.2826
2016,23,SAN FRANCISCO,6.52,685,18,134000.6959,51.1191375,93,506,86,18.37944664,16.99604743,35.37549407,20,0,4,16353,0,1,1,4,0,0,0,0,0,0,0,0,0,0,3.3172
2016,24,PINARES DE SAN ANTÓN,8.81,960,60,973838.5702,9.857896672,165,645,150,25.58139535,23.25581395,48.8372093,58,0,9,21482.4583,1,0,7,63,0,0,2971.87076,3.095698708,0,0,0,0,0,0,3.4136
2016,25,LA MOSCA,5.18,1553,83,533442.112,29.11281215,244,1095,214,22.28310502,19.543379,41.82648402,33,0,17,9820.2361,4,2,6,28,0,0,305.710726,0.196851723,0,0,0,0,6,1,2.9588
2016,26,VALLE DE LOS GALANES,5.57,1793,93,236604.8054,75.78037127,327,1200,266,27.25,22.16666667,49.41666667,73,1,15,15547.8834,4,2,5,21,0,0,0,0,0,0,0,0,0,1,3.1687
2016,27,EL POLVORIN,7.64,399,27,71619.98306,55.71070852,78,287,34,27.17770035,11.8466899,39.02439024,13,1,3,14936,0,0,2,8,0,0,0,0,0,0,0,0,0,0,2.3175
2016,28,PEDREGALEJO,7.89,1928,121,341837.3252,56.40109659,293,1196,439,24.49832776,36.70568562,61.20401338,97,1,18,16566.8397,6,10,22,160,5,88,234.298453,0.121524094,0,0,0,0,16,3,2.695
2016,29,LAS ACACIAS,6.89,1388,73,164415.0391,84.42050115,230,843,315,27.28351127,37.36654804,64.65005931,58,0,8,14582.4611,6,1,21,104,2,47,291.715372,0.210169576,0,0,0,0,0,0,3.3511
2016,30,PEDREGALEJO PLAYA,5.41,1640,110,172056.3127,95.31763027,243,1065,332,22.81690141,31.17370892,53.99061033,64,0,20,12991.4293,40,7,54,310,2,40,2617.360858,1.595951743,0,0,2,0,0,3,2.4153
2016,31,BAÑOS DEL CARMEN,11.11,66,4,57283.71242,11.52159963,12,37,17,32.43243243,45.94594595,78.37837838,3,0,1,14840.8485,2,2,2,12,0,0,0,0,0,0,0,0,0,0,2.0431
2016,32,TORRE DE SAN TELMO,6.55,463,20,62479.12481,74.10475122,68,307,88,22.14983713,28.66449511,50.81433225,22,0,3,16076,3,3,30,129,1,24,0,0,0,0,0,0,0,0,2.7771
2016,33,LA VIÑA,11.66,277,6,41042.02289,67.49179999,42,213,22,19.71830986,10.3286385,30.04694836,13,0,2,16091.0542,0,0,1,4,0,0,0,0,0,0,0,0,0,0,7.0366
2016,34,HACIENDA PAREDES,7.31,412,14,247284.5652,16.66096708,96,260,56,36.92307692,21.53846154,58.46153846,17,0,6,13688.4636,1,7,2,14,0,0,958.175823,2.325669473,0,0,0,0,0,1,3.643
2016,35,CERRADO DE CALDERON,5.73,6195,384,1421651.938,43.57606692,1246,4413,536,28.23476093,12.14593247,40.38069341,225,0,44,16553.4977,27,23,26,155,0,0,7093.563144,1.145046512,0,87,0,0,0,2,3.0295
2016,36,EL MORLACO,5.95,725,36,85880.52585,84.4196042,102,484,139,21.07438017,28.71900826,49.79338843,33,0,1,17997.0759,0,3,16,82,0,0,292.985301,0.404117657,0,525,0,0,0,1,2.5286
2016,37,PARQUE DEL MORLACO,0,0,0,164948.6474,0,4,-5,1,-80,-20,-100,0,1,0,0,0,0,0,0,0,0,1785.37298,0,0,19,0,0,0,0,0
2016,38,EL ROCIO,2.65,274,17,50333.5119,54.43689297,33,193,48,17.0984456,24.87046632,41.96891192,12,1,4,18161,0,0,2,5,0,0,0,0,0,274,0,0,0,0,3.1782
2016,39,LA TORRECILLA,6.44,318,14,77966.63935,40.78667525,53,205,60,25.85365854,29.26829268,55.12195122,15,1,0,18026.3239,0,0,3,16,0,0,0,0,0,318,0,0,0,0,2.8728
2016,40,PARQUE CLAVERO,0,1505,40,210600.0277,71.46247874,256,1183,66,21.63989856,5.579036348,27.21893491,83,1,9,17805.8332,0,2,2,23,0,0,1544.546898,1.026277009,0,1505,0,0,0,1,3.4071
2016,41,HACIENDA CLAVERO,8.36,765,21,187719.6131,40.7522681,230,510,25,45.09803922,4.901960784,50,26,0,7,17782,0,3,0,0,0,0,450.818739,0.589305541,0,765,0,0,0,0,3.4261
2016,42,LAS NIÑAS,0,0,0,382920.5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,43,EL MAYORAZGO,5.25,1475,40,411694.8453,35.82750712,347,921,207,37.67643865,22.47557003,60.15200869,51,0,20,18091.7742,2,1,2,20,0,0,213.085384,0.144464667,0,1028,0,0,0,1,3.4658
2016,44,HACIENDA MIRAMAR,0,795,14,104301.936,76.22102046,161,562,72,28.64768683,12.8113879,41.45907473,28,0,5,18033.9585,0,8,1,6,0,0,1649.271509,2.074555357,0,795,0,0,0,3,3.0743
2016,45,CLAVERO,7.47,68,5,19426.70894,35.00335554,6,41,21,14.63414634,51.2195122,65.85365854,3,0,1,20711,1,0,0,0,0,0,0,0,0,68,0,0,0,0,2.913
2016,46,SANTA PAULA MIRAMAR,7.47,104,7,26497.91599,39.24836959,20,74,10,27.02702703,13.51351351,40.54054054,4,0,1,20711,0,0,1,6,0,0,0,0,0,104,0,0,0,0,3.7077
2016,47,CASTILLO SANTA CATALINA,5.68,0,0,20605.3814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0
2016,48,BELLAVISTA,0,636,33,79837.64343,79.66166994,107,373,156,28.68632708,41.8230563,70.50938338,39,0,7,19039.3585,8,5,8,52,1,38,0,0,2,636,0,0,0,1,2.5302
2016,49,EL LIMONAR,6.2,1055,45,135661.2183,77.76725091,178,630,247,28.25396825,39.20634921,67.46031746,28,1,7,18763.5829,6,5,3,19,1,14,0,0,1,1055,1,0,0,0,3.72
2016,51,LA CALETA,4.91,1482,78,192902.3016,76.82645504,204,907,371,22.49173098,40.90407938,63.39581036,65,0,9,16924.3893,17,9,19,103,4,738,6721.162396,4.535197298,0,1482,3,0,0,1,2.9401
2016,52,LAS PALMERAS,8.21,815,12,107272.5215,75.97472199,115,524,176,21.94656489,33.58778626,55.53435115,37,1,4,19732,0,2,4,21,0,0,0,0,0,815,0,0,0,0,2.8843
2016,53,LOS PINOS,5.7,2194,43,337409.812,65.02478356,370,1626,198,22.75522755,12.17712177,34.93234932,92,1,18,19142.443,4,11,3,20,0,0,2829.106878,1.28947442,0,783,0,0,11,1,3.4693
2016,54,LA VAGUADA,0,427,6,62492.64176,68.32804439,74,305,48,24.26229508,15.73770492,40,16,0,2,17374,0,0,0,0,0,0,131.737323,0.308518321,0,427,0,0,0,1,3.7249
2016,55,MONTE SANCHA,5.61,1088,72,226875.6517,47.95578511,211,709,168,29.76022567,23.69534556,53.45557123,47,0,7,18328.7316,3,5,6,45,2,120,0,0,1,1088,0,0,0,1,3.1213
2016,56,CAÑADA DE LOS INGLESES,8.23,273,14,53607.1284,50.92606304,43,187,43,22.99465241,22.99465241,45.98930481,12,2,0,17205.1245,2,4,3,16,0,0,0,0,0,273,0,0,0,0,4.3977
2016,57,VENTAJA ALTA,0,211,5,43188.32881,48.85579179,37,135,39,27.40740741,28.88888889,56.2962963,5,0,0,11204.346,0,0,5,26,0,0,0,0,0,211,0,0,0,0,3.1661
2016,58,LA VICTORIA,7.15,2511,338,101596.6704,247.1537689,315,1726,470,18.25028969,27.23059096,45.48088065,109,1,15,10446.9128,10,26,128,647,4,87,131.020117,0.052178462,0,2511,2,0,0,7,2.2326
2016,59,CONDE DE UREÑA,5.83,2175,158,112225.0718,193.80696,333,1483,359,22.45448415,24.20768712,46.66217127,99,2,7,11828.463,3,6,53,269,3,45,74.951346,0.034460389,0,2060,0,0,0,1,2.4442
2016,60,LOS VIVEROS,3.23,403,14,24218.27974,166.4032311,82,307,14,26.71009772,4.560260586,31.27035831,12,0,6,7945,1,2,0,0,0,0,0,0,0,394,0,0,0,2,2.6558
2016,61,BARCENILLAS,5.24,2114,229,88257.11959,239.5274183,345,1375,394,25.09090909,28.65454545,53.74545455,54,2,19,9786.3865,3,7,27,145,1,34,0,0,0,2114,0,0,0,3,2.4601
2016,62,MONTE DE GIBRALFARO,7.36,0,0,277113.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,5220.371164,0,0,0,2,0,0,0,0
2016,63,CAMPOS ELISEOS,5.72,581,37,50185.3722,115.7707863,92,356,133,25.84269663,37.35955056,63.20224719,26,1,7,16933,9,12,16,99,1,149,0,0,0,581,2,0,0,1,4.8908
2016,64,LA MALAGUETA,7.97,4814,431,251526.2964,191.3915193,574,2862,1378,20.05590496,48.14814815,68.20405311,221,1,33,17364.3922,84,65,147,698,3,224,857.813083,0.178191334,0,4814,1,1,0,12,2.9262
2016,66,EL EJIDO,6.14,5244,412,238501.8523,219.8725062,936,3579,729,26.15255658,20.36881811,46.52137469,136,1,60,8894.8232,25,27,88,443,1,10,912.862292,0.174077477,1,5243,0,2,1,6,2.4832
2016,67,LAGUNILLAS,6.84,1716,178,42842.7968,400.5340753,281,1236,199,22.73462783,16.10032362,38.83495146,38,1,21,6925.5621,9,5,43,222,3,45,153.054085,0.089192357,0,1651,0,0,0,2,2.2277
2016,68,LA MERCED,6.91,1347,297,76978.77278,174.983304,135,1032,180,13.08139535,17.44186047,30.52325581,78,0,12,11195.1707,86,19,285,1329,18,568,256.490624,0.190416202,0,1347,6,1,0,11,1.7603
2016,69,LA GOLETA,6.6,3018,531,136607.8495,220.9243475,445,2202,371,20.208901,16.84831971,37.05722071,113,0,29,9287.8668,18,33,170,820,13,323,373.620387,0.123797345,0,3018,3,1,0,9,2.1736
2016,70,CENTRO HISTORICO,7.3,4720,861,497956.58,94.78738086,406,3373,941,12.03676253,27.89801364,39.93477616,320,1,31,14416.4326,529,744,608,2870,77,3535,2709.612817,0.574070512,1,4720,47,4,0,52,2.795
2016,71,PUERTO,0,0,0,1989968.687,0,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,2558.033999,0,0,0,2,1,0,1,0
2016,72,ENSANCHE CENTRO,6.63,2456,372,313894.993,78.24272621,271,1543,642,17.56318859,41.60725859,59.17044718,116,0,16,15318.1323,104,119,106,596,18,1220,4140.558021,1.68589496,2,2456,12,3,0,10,1.9776
2016,73,CAPUCHINOS,5.85,2923,257,99689.55302,293.2102624,523,1992,408,26.25502008,20.48192771,46.73694779,76,0,35,8205.9056,7,15,51,227,0,0,173.24772,0.059270517,0,2923,0,0,0,6,2.4986
2016,74,EL MOLINILLO,5.21,3483,353,110756.4705,314.4737264,576,2364,543,24.36548223,22.96954315,47.33502538,81,1,37,7994.3354,16,27,49,293,0,0,0,0,0,3482,0,0,0,9,2.5086
2016,75,SAN FELIPE NERI,5.64,1191,134,52951.79529,224.9215524,187,886,118,21.10609481,13.31828442,34.42437923,37,0,15,7154.4341,6,13,71,318,2,45,119.172366,0.100060761,0,1191,6,1,0,2,1.9715
2016,76,OLLETAS,6.04,4530,341,135804.7464,333.5671337,728,2941,861,24.75348521,29.27575655,54.02924175,143,1,40,10696.538,34,33,32,164,1,93,0,0,0,4528,0,0,0,8,2.413
2016,77,CARLOS HAYA,5.46,1697,144,103767.2323,163.5391022,231,1170,296,19.74358974,25.2991453,45.04273504,100,0,28,10930.2216,6,23,7,33,0,0,0,0,1,1697,0,0,0,3,2.3966
2016,78,SEGALERVA,5.86,1847,140,104815.586,176.2142511,242,1100,505,22,45.90909091,67.90909091,22,0,13,8259.3617,12,7,6,30,0,0,0,0,1,1847,0,0,10,6,3.3649
2016,79,LAS FLORES,6.12,2773,414,77220.39343,359.1020295,506,1842,425,27.47014115,23.07274701,50.54288817,24,1,40,5736.3109,2,13,1,5,0,0,121.088297,0.043666894,0,2773,0,0,0,5,2.7378
2016,80,PINARES DE OLLETAS,5.18,2545,110,158311.6247,160.7588833,389,1770,386,21.97740113,21.8079096,43.78531073,53,2,21,9777.2809,9,15,7,48,1,10,736.411151,0.289356051,0,2508,0,0,0,5,2.6823
2016,81,LOS ANTONIOS,6.13,709,8,112202.8983,63.18909857,174,505,30,34.45544554,5.940594059,40.3960396,17,1,3,11810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1134
2016,82,SIERRA BLANQUILLA,0,449,5,46652.09489,96.24433824,67,293,89,22.8668942,30.37542662,53.24232082,11,0,1,11810,1,0,0,0,0,0,167.305731,0.372618555,0,0,0,0,0,1,5.0752
2016,83,SANTA AMALIA,3.96,1106,21,96074.57284,115.1189089,124,896,86,13.83928571,9.598214286,23.4375,29,2,5,11745,0,2,0,0,0,0,197.170711,0.178273699,0,857,0,0,0,1,2.8584
2016,84,LOS NARANJOS,5.13,730,30,66265.16004,110.1634704,95,502,133,18.92430279,26.4940239,45.41832669,10,1,2,9688.2411,1,3,0,0,0,0,482.770077,0.661328873,0,730,0,0,0,0,2.3449
2016,85,PARQUE DEL SUR,4.12,3116,202,55484.01911,561.6031517,406,1856,854,21.875,46.01293103,67.88793103,28,0,16,8335.527,14,13,2,13,0,0,0,0,0,3116,0,0,0,6,2.4544
2016,86,CIUDAD JARDÍN,4.21,7979,385,743693.3161,107.2888491,1254,5239,1486,23.93586562,28.36419164,52.30005726,114,0,75,8265.3255,48,99,11,52,2,53,4562.978183,0.571873441,2,7515,1,0,29,16,2.9182
2016,87,HERRERA ORIA,6.55,768,50,69360.17714,110.7263608,129,486,153,26.54320988,31.48148148,58.02469136,5,0,9,8227,0,5,0,0,0,0,679.85561,0.885228659,0,768,0,0,0,0,5.7114
2016,88,MANGAS VERDES,4.34,1929,44,113335.8753,170.2020649,335,1309,285,25.592055,21.7723453,47.36440031,13,0,15,6566.6703,0,0,0,0,0,0,317.728293,0.164711401,0,1012,0,0,0,1,2.8634
2016,89,MONTE DORADO,3.51,501,7,187719.1765,26.68880236,88,350,63,25.14285714,18,43.14285714,5,3,3,6794.5469,1,1,0,0,1,8,281.602164,0.562080168,0,0,0,0,0,0,2.9636
2016,90,SAN MIGUEL,5.45,1964,170,157935.786,124.3543373,352,1274,338,27.62951334,26.53061224,54.16012559,51,1,15,8288.3162,2,8,13,72,0,0,1131.867879,0.576307474,0,1964,0,0,0,2,2.3294
2016,91,LOS CASINIS,3.15,1087,16,59028.65454,184.147853,175,842,70,20.78384798,8.313539192,29.09738717,14,2,9,8078.6642,4,5,1,4,0,0,332.04663,0.305470681,0,1087,0,0,1,0,3.6452
2016,92,LOS CIPRESES,3.26,1270,36,78738.57291,161.2932459,207,852,211,24.29577465,24.76525822,49.06103286,11,3,8,8122.4409,2,2,1,4,0,0,374.335723,0.294752538,0,162,0,0,0,1,3.0515
2016,93,CORTIJO BAZAN,4.84,2511,63,271693.3954,92.42035482,402,1672,437,24.0430622,26.13636364,50.17942584,39,0,22,8416.7769,5,6,0,0,0,0,307.709736,0.122544698,0,1340,0,0,0,4,2.7569
2016,94,SAGRADA FAMILIA,4.56,1869,109,75005.43903,249.1819292,289,1144,436,25.26223776,38.11188811,63.37412587,32,2,15,7969.1461,6,8,1,7,0,0,160.637127,0.085948169,0,1029,0,0,0,2,3.6635
2016,95,JARDIN VIRGINIA,0,369,7,27618.39429,133.6066087,50,283,36,17.66784452,12.72084806,30.38869258,5,1,0,8746,1,0,0,0,0,0,766.294235,2.076678144,0,369,0,0,0,0,2.6146
2016,96,HACIENDA LOS MONTES,3.35,1624,13,111672.1448,145.4257015,266,1229,129,21.64361269,10.49633849,32.13995118,23,4,8,8865.0683,8,8,0,0,0,0,2868.555793,1.766352089,0,1596,0,0,3,1,3.7588
2016,97,JARDIN DE MALAGA,4.38,4181,136,214699.8796,194.7369513,657,2802,722,23.44753747,25.76730906,49.21484654,46,5,38,9119.5448,10,27,0,0,0,0,363.523261,0.086946487,0,4181,1,1,0,8,3.1009
2016,98,SAN JOSE,4.15,804,12,119729.1277,67.1515792,63,556,185,11.33093525,33.27338129,44.60431655,4,1,4,10826,2,0,2,12,0,0,0,0,0,804,0,0,0,0,3.693
2016,99,ALEGRIA DE LA HUERTA,4.72,2362,73,75642.65575,312.2576775,390,1716,256,22.72727273,14.91841492,37.64568765,18,0,20,7549.5351,7,8,0,0,0,0,300.00724,0.127014073,0,2316,0,0,0,2,2.6889
2016,100,HUERTA NUEVA,5.34,1613,34,246882.8025,65.33464396,493,1097,23,44.94074749,2.096627165,47.03737466,16,0,53,7945,0,0,0,0,0,0,2499.616775,1.54966942,0,1610,0,0,0,0,2.7676
2016,101,FINCA SAN JOSE,0,102,4,236465.3337,4.313528685,1,88,13,1.136363636,14.77272727,15.90909091,1,0,0,10826,1,0,0,0,0,0,0,0,1,102,0,0,0,0,23.2
2016,102,FINCA LA CONCEPCION,0,0,0,301466.9142,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2447.06708,0,0,0,0,0,0,0,0
2016,103,LAS VIRREINAS,3.49,6527,124,499922.7364,130.5601751,1939,4386,202,44.20884633,4.605563155,48.81440948,86,0,136,8327.0546,21,15,2,8,0,0,2288.320684,0.350593027,0,1196,0,0,0,4,2.8
2016,104,VIRREINA,4.26,1257,184,73400.98199,171.2511149,254,849,154,29.91755006,18.13898704,48.0565371,7,1,10,6124,0,6,0,0,0,0,343.009648,0.272879593,0,1198,0,0,7,2,2.8911
2016,105,VIRREINA ALTA,0,63,13,14271.03907,44.14534897,10,46,7,21.73913043,15.2173913,36.95652174,0,2,2,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5873
2016,106,26 DE FEBRERO,0,1543,597,29426.60808,524.3553712,350,1111,82,31.50315032,7.380738074,38.88388839,0,1,24,3268,4,0,0,0,0,0,0,0,0,1110,0,0,0,2,2.784
2016,107,LA PALMILLA,0,1357,506,28885.00516,469.7939268,280,961,116,29.13631634,12.07075963,41.20707596,0,1,18,3268,5,4,0,0,0,0,0,0,0,1211,0,0,0,7,3.01
2016,108,LA PALMA,2.15,8944,1387,258047.0738,346.6034266,1842,5980,1122,30.80267559,18.76254181,49.56521739,19,0,91,4535.9251,6,7,0,0,0,0,317.33421,0.035480122,0,5918,0,0,0,12,3.223
2016,109,LA ROSALEDA,0,26,12,196700.3669,1.321807397,7,14,5,50,35.71428571,85.71428571,0,1,1,5171,5,6,0,0,0,0,216.861326,8.340820231,1,26,2,1,3,0,2.2556
2016,110,LA ROCA,4.1,3183,62,260430.8296,122.220553,450,2216,517,20.30685921,23.33032491,43.63718412,58,0,17,10735.4989,22,61,6,32,0,0,3058.906487,0.961013662,1,3183,0,1,0,4,2.8181
2016,111,MARTIRICOS,5.46,2562,245,203130.0739,126.1260802,399,1589,574,25.11013216,36.12334802,61.23348018,19,1,26,8400.8876,18,10,6,29,0,0,1035.096591,0.404018966,0,2562,1,0,0,8,2.4026
2016,112,ARROYO DE LOS ANGELES,4.36,1181,63,186521.9495,63.31694491,155,829,197,18.69722557,23.76357057,42.46079614,20,1,7,9883.6427,9,34,1,2,0,0,66.010506,0.055893739,1,1181,0,0,0,1,2.5244
2016,113,ARROYO DEL CUARTO,4.86,3959,463,193156.8622,204.9629485,496,2606,857,19.03300077,32.8856485,51.91864927,105,0,29,10148.3508,35,45,5,25,0,0,1552.860782,0.392235611,0,3959,0,0,7,9,2.4617
2016,114,PARQUE VICTORIA EUGENIA,4.87,7425,535,186735.6049,397.6210109,1035,4544,1846,22.77728873,40.625,63.40228873,89,0,56,8090.6743,31,64,2,10,0,0,790.026532,0.10640088,1,7425,0,0,0,16,2.9742
2016,115,MIRAFLORES DE LOS ANGELES,6.06,2474,304,42491.47302,582.2344636,439,1590,445,27.61006289,27.98742138,55.59748428,30,0,30,7079.078,8,9,1,5,0,0,300.765994,0.121570733,0,2474,0,0,0,5,4.2193
2016,116,PAVERO,3.23,1399,260,33142.72918,422.1136987,285,945,169,30.15873016,17.88359788,48.04232804,8,2,12,5123,0,2,0,0,0,0,0,0,0,1399,0,0,0,1,3.3892
2016,117,SUAREZ,5.95,7785,690,166814.381,466.6863825,1221,5203,1361,23.46723044,26.15798578,49.62521622,149,0,83,8430.3137,26,103,5,20,0,0,273.495474,0.035131082,0,7785,0,0,0,9,2.7356
2016,118,LA BRESCA,5.04,1067,164,23904.14619,446.3660786,150,698,219,21.48997135,31.37535817,52.86532951,27,1,13,8189,3,5,2,10,0,0,0,0,0,1067,0,0,0,2,2.2865
2016,119,CAMINO DE SUAREZ,5.81,1438,147,30344.96361,473.8842394,239,968,231,24.69008264,23.86363636,48.55371901,24,0,14,8118,6,9,4,20,0,0,0,0,0,1438,0,0,0,2,2.5645
2016,120,HAZA DEL CAMPILLO,5.97,1829,142,88438.7805,206.8097264,295,1199,335,24.60383653,27.93994996,52.54378649,22,1,12,8050.9388,1,2,5,18,1,20,761.339995,0.416260249,0,1829,0,0,8,0,2.7616
2016,121,GAMARRA,5.98,4256,711,144460.9771,294.6124334,531,2659,1066,19.9699135,40.0902595,60.060173,91,0,25,9249.0294,29,58,9,53,0,0,0,0,0,4256,0,0,0,9,2.413
2016,122,LA TRINIDAD,5.79,17166,2582,629403.6902,272.7343399,2420,11581,3165,20.89629566,27.32924618,48.22554184,439,0,163,8676.1497,78,192,236,1175,7,303,753.836429,0.043914507,2,17166,3,0,11,33,2.9517
2016,123,LOS CASTILLEJOS,4.29,2046,33,78627.06843,260.2157299,307,1537,202,19.97397528,13.14248536,33.11646064,38,0,10,10344.9413,41,22,0,0,0,0,337.77937,0.165092556,1,2045,0,0,0,2,2.9991
2016,124,PARQUE ARROYO DEL CUARTO,0,137,5,91729.86538,14.93515764,19,118,0,16.10169492,0,16.10169492,0,0,5,10772,0,0,0,0,0,0,2092.562699,15.27418028,0,137,0,0,11,0,1.8589
2016,125,LA ENCARNACION,2.79,494,8,26492.06014,186.4709643,49,378,67,12.96296296,17.72486772,30.68783069,13,0,1,12008,1,0,0,0,0,0,0,0,0,494,0,0,0,2,2.642
