ANUALIDAD,NUMBARRIO,NOMBARRIO,I_ALQUILER,HABITANTES,EXTRANJEROS,SUPERFICIE,DENSIDAD,MEN_16,DE_16_A_65,MAY_65,TDEP_INF,TDEP_MAY,TDEP_TOTAL,ALTAS_UNIVERSITARIAS,BAJAS_SE,NACIMIENTOS,RENTA_NMPP,RESTAURACION,COMERCIAL,NUM_VIVIENDAS,PLAZAS_VIVIENDAS,NUM_ESTAB_HOTELEROS,PLAZAS_ESTAB_HOTELEROS,SUP_ZONAS_VERDES,ZV_X_HABITANTES,S_SALUD,PROX_S_SALUD,C_CULTURALES,C_OCIO,C_DEPORTIVOS,C_ALIMENTACION,PERSONAS_X_HOGAR
2015,19,EL DRAGO,6.06,566,19,32298.24,175.24,76,398,79,19.09547739,23.11557789,42.21105528,27,2,3,13253.8339,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5.6649
2015,20,VILLA CRISTINA,5.98,477,14,39333.45,121.27,90,281,100,32.02846975,37.72241993,69.75088968,24,2,4,15392,5,0,0,0,0,0,498,1.04,0,0,0,0,0,0,3.1767
2015,21,ECHEVERRIA DEL PALO,6.15,2649,202,82986.92,319.21,387,1633,593,23.69871402,38.51806491,62.21677893,134,0,28,12594.0608,7,48,8,56,0,0,0,0.00,0,0,0,0,0,2,2.666
2015,22,SAN ISIDRO,5.22,631,16,104070.29,60.63,77,358,184,21.50837989,54.74860335,76.25698324,18,1,6,15300,0,1,2,19,0,0,354,0.56,0,0,0,0,0,0,3.1898
2015,23,SAN FRANCISCO,6.52,723,24,134000.7,53.95,98,535,78,18.31775701,16.82242991,35.14018692,20,0,7,15300,1,0,1,4,0,0,0,0.00,0,0,0,0,1,0,3.2932
2015,24,PINARES DE SAN ANTÓN,10.33,945,82,973838.57,9.7,152,636,141,23.89937107,24.68553459,48.58490566,58,0,4,19120,2,1,7,63,0,0,2972,3.14,0,0,0,0,0,0,3.4487
2015,25,LA MOSCA,5.07,1581,91,533442.11,29.64,263,1076,204,24.44237918,20.81784387,45.26022305,33,0,24,9303.0691,0,4,6,28,0,0,306,0.19,0,0,0,0,4,1,2.9743
2015,26,VALLE DE LOS GALANES,5.53,1810,90,236604.81,76.5,345,1189,263,29.01597981,23.21278385,52.22876367,73,1,24,14507.7635,2,4,5,21,0,0,0,0.00,0,0,0,0,0,1,3.2045
2015,27,EL POLVORIN,7.19,425,35,71619.98,59.34,88,302,29,29.13907285,11.58940397,40.72847682,13,1,5,14143,0,0,2,8,0,0,0,0.00,0,0,0,0,0,0,2.2011
2015,28,PEDREGALEJO,6.7,1972,134,341837.33,57.69,316,1193,438,26.48784577,38.80972339,65.29756915,97,1,12,15678.182,40,6,22,160,5,88,234,0.12,0,0,0,0,2,5,2.6716
2015,29,LAS ACACIAS,6.75,1417,89,164415.04,86.18,234,852,315,27.46478873,38.84976526,66.31455399,58,0,6,14085.1009,4,6,21,104,2,47,292,0.21,0,0,0,0,1,0,3.5703
2015,30,PEDREGALEJO PLAYA,4.24,1689,139,172056.31,98.17,237,1098,333,21.58469945,32.24043716,53.82513661,64,0,10,12687.6726,0,40,54,310,2,40,2617,1.55,0,0,2,0,0,7,2.408
2015,31,BAÑOS DEL CARMEN,0,70,6,57283.71,12.22,12,40,18,30,45,75,3,0,2,15414.7571,0,2,2,12,0,0,0,0.00,0,0,0,0,0,0,1.9108
2015,32,TORRE DE SAN TELMO,5.72,458,22,62479.12,73.3,75,294,79,25.51020408,30.27210884,55.78231293,22,0,5,15597,2,3,30,129,0,0,0,0.00,0,0,0,0,0,0,2.9396
2015,33,LA VIÑA,7.31,268,7,41042.02,65.3,45,203,16,22.16748768,9.852216749,32.01970443,13,0,1,15617.7239,0,0,1,4,0,0,0,0.00,0,0,0,0,0,0,8.3049
2015,34,HACIENDA PAREDES,7.1,405,14,247284.57,16.38,95,273,45,34.7985348,19.04761905,53.84615385,17,0,7,13090.3259,0,1,2,14,0,0,958,2.37,0,0,0,0,0,0,3.6105
2015,35,CERRADO DE CALDERON,5.24,6263,421,1421651.94,44.05,1319,4387,506,30.0661044,12.67380898,42.73991338,225,0,38,16164.2042,25,27,26,155,0,0,7094,1.13,0,87,0,0,1,2,3.0522
2015,36,EL MORLACO,5.63,749,35,85880.53,87.21,110,479,131,22.96450939,29.64509395,52.60960334,33,0,5,18170.0814,0,0,16,82,0,0,293,0.39,0,543,0,0,1,1,2.5394
2015,37,PARQUE DEL MORLACO,0,0,0,164948.65,0,4,13,0,30.76923077,7.692307692,38.46153846,0,1,0,0,1,0,0,0,0,0,1785,0,0,18,0,0,0,0,0
2015,38,EL ROCIO,3.22,282,16,50333.51,56.03,30,201,46,14.92537313,25.37313433,40.29850746,12,1,2,18374,0,0,2,5,0,0,0,0.00,0,282,0,0,0,0,3.3522
2015,39,LA TORRECILLA,6.62,314,18,77966.64,40.27,57,193,57,29.53367876,33.16062176,62.69430052,15,1,2,18025.4459,0,0,3,16,0,0,0,0.00,0,314,0,0,1,0,2.9193
2015,40,PARQUE CLAVERO,0,1522,60,210600.03,72.27,288,1163,57,24.76354256,6.104901118,30.86844368,83,1,8,17490.0164,3,0,2,23,0,0,1545,1.01,0,1522,0,0,1,1,3.3873
2015,41,HACIENDA CLAVERO,8.31,770,24,187719.61,41.02,248,496,23,50,5.241935484,55.24193548,26,0,8,17220.0857,0,0,0,0,0,0,451,0.59,0,770,0,0,0,0,3.3518
2015,42,LAS NIÑAS,0,4,0,382920.52,0.1,1,3,0,33.33333333,0,33.33333333,0,0,0,16950,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2015,43,EL MAYORAZGO,5.45,1436,40,411694.85,34.88,306,914,199,33.47921225,23.63238512,57.11159737,51,0,12,17340.2089,4,2,2,20,0,0,213,0.15,0,991,0,0,2,1,3.4246
2015,44,HACIENDA MIRAMAR,0,803,18,104301.94,76.99,161,564,74,28.54609929,13.82978723,42.37588652,28,0,7,17295.3151,1,0,1,6,0,0,1649,2.05,0,803,0,0,0,2,3.1071
2015,45,CLAVERO,7.54,65,6,19426.71,33.46,6,38,20,15.78947368,55.26315789,71.05263158,3,0,0,19964,0,1,0,0,0,0,0,0.00,0,65,0,0,0,0,2.8695
2015,46,SANTA PAULA MIRAMAR,7.54,108,8,26497.92,40.76,20,76,11,26.31578947,15.78947368,42.10526316,4,0,0,19964,2,0,1,6,0,0,0,0.00,0,108,0,0,0,0,3.8282
2015,47,CASTILLO SANTA CATALINA,5.68,0,0,20605.38,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,16,0,0,0,0,0,0,0,0,0
2015,48,BELLAVISTA,0,654,40,79837.64,81.92,109,385,150,28.31168831,41.55844156,69.87012987,39,0,7,18508.8914,0,8,8,52,0,0,0,0.00,2,654,0,0,0,2,2.5147
2015,49,EL LIMONAR,5.8,1099,53,135661.22,81.01,196,643,256,30.48211509,40.43545879,70.91757387,28,1,12,18653.7925,2,6,3,19,1,14,0,0.00,1,1099,1,0,0,1,4.0774
2015,51,LA CALETA,4.45,1498,87,192902.3,77.66,210,905,348,23.20441989,42.32044199,65.52486188,65,0,11,15764.8758,4,17,19,103,3,233,6721,4.49,0,1498,3,0,1,1,3.0757
2015,52,LAS PALMERAS,7.88,838,15,107272.52,78.12,131,527,168,24.85768501,34.15559772,59.01328273,37,1,5,18714.4344,0,0,4,21,0,0,0,0.00,0,838,0,0,1,0,2.9095
2015,53,LOS PINOS,5.35,2184,46,337409.81,64.73,377,1599,184,23.57723577,13.00813008,36.58536585,92,1,11,18364.3452,3,4,3,20,0,0,2829,1.30,0,776,0,0,5,1,3.6025
2015,54,LA VAGUADA,0,444,9,62492.64,71.05,76,319,45,23.82445141,15.36050157,39.18495298,16,0,3,16720,1,0,0,0,0,0,132,0.30,0,444,0,0,0,1,3.9131
2015,55,MONTE SANCHA,6.35,1105,74,226875.65,48.71,219,715,161,30.62937063,23.91608392,54.54545455,47,0,5,17179.8018,18,3,6,45,2,120,0,0.00,1,1105,0,0,0,0,3.2236
2015,56,CAÑADA DE LOS INGLESES,7.7,278,11,53607.13,51.86,49,183,44,26.77595628,25.13661202,51.91256831,12,2,3,17039.8561,30,2,3,16,0,0,0,0.00,0,278,0,0,0,0,4.9886
2015,57,VENTAJA ALTA,0,210,4,43188.33,48.62,40,131,38,30.53435115,29.77099237,60.30534351,5,0,1,11159.7905,1,0,5,26,0,0,0,0.00,0,210,0,0,0,0,3.2063
2015,58,LA VICTORIA,6.72,2525,349,101596.67,248.53,325,1713,463,18.97256276,28.42965558,47.40221833,109,1,15,10243.1766,33,10,128,647,4,87,131,0.05,0,2525,0,0,0,12,2.2836
2015,59,CONDE DE UREÑA,5.62,2151,147,112225.07,191.67,350,1425,348,24.56140351,26.38596491,50.94736842,99,2,22,11526.8791,8,3,53,269,3,45,75,0.03,0,2044,0,0,0,2,2.4404
2015,60,LOS VIVEROS,0,400,10,24218.28,165.16,84,296,13,28.37837838,4.72972973,33.10810811,12,0,12,9190,1,1,0,0,0,0,0,0.00,0,394,0,0,0,1,2.636
2015,61,BARCENILLAS,5.36,2112,220,88257.12,239.3,338,1357,404,24.90788504,30.72955048,55.63743552,54,2,19,9839.9489,0,3,27,145,1,34,0,0.00,0,2112,0,0,0,2,2.4643
2015,62,MONTE DE GIBRALFARO,7.25,0,0,277113.33,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,76,5220,0,0,0,2,0,0,0,0
2015,63,CAMPOS ELISEOS,6.06,599,41,50185.37,119.36,95,363,139,26.1707989,38.84297521,65.0137741,26,1,7,16903,27,9,16,99,1,149,0,0.00,0,599,2,0,0,1,5.6487
2015,64,LA MALAGUETA,7.78,4855,429,251526.3,193.02,596,2839,1352,20.9933075,50.01761184,71.01091934,221,1,33,17667.9946,55,84,147,698,2,204,858,0.18,0,4855,1,1,1,14,3.1378
2015,66,EL EJIDO,6,5287,458,238501.85,221.68,952,3561,725,26.73406347,21.73546757,48.46953103,136,1,60,8821.3102,55,25,88,443,1,10,913,0.17,1,5287,0,2,3,8,2.4884
2015,67,LAGUNILLAS,6.81,1770,205,42842.8,413.14,299,1195,210,25.0209205,17.65690377,42.67782427,38,1,19,6814.5384,47,9,43,222,3,45,153,0.09,0,1705,0,0,0,2,2.0955
2015,68,LA MERCED,6.67,1376,303,76978.77,178.75,143,1038,184,13.77649326,18.78612717,32.56262042,78,0,18,10892.1047,151,86,285,1329,15,472,256,0.19,0,1376,6,1,0,8,1.7428
2015,69,LA GOLETA,6.53,3035,536,136607.85,222.17,484,2155,372,22.45939675,18.37587007,40.83526682,113,0,33,9104.3153,9,18,170,820,9,215,374,0.12,0,3035,3,1,0,5,2.1617
2015,70,CENTRO HISTORICO,6.99,4862,899,497956.58,97.64,432,3391,986,12.73960484,30.6104394,43.35004423,320,1,40,14038.7276,250,529,608,2870,61,3055,2710,0.56,1,4861,43,4,0,61,3.1087
2015,71,PUERTO,0,0,0,1989968.69,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2558,0,0,0,2,1,1,1,0
2015,72,ENSANCHE CENTRO,6.56,2506,409,313894.99,79.84,266,1549,651,17.17236927,44.60942544,61.78179471,116,0,15,14792.1289,50,104,106,596,14,886,4141,1.65,2,2506,12,3,0,9,1.9513
2015,73,CAPUCHINOS,5.85,2903,265,99689.55,291.2,511,1967,407,25.97864769,21.60650737,47.58515506,76,0,35,7860.7664,16,7,51,227,0,0,173,0.06,0,2903,0,0,0,3,2.5339
2015,74,EL MOLINILLO,5.04,3486,358,110756.47,314.74,585,2326,539,25.15047291,24.7205503,49.87102322,81,1,32,7702.0344,6,16,49,293,0,0,0,0.00,0,3486,0,0,1,9,2.5231
2015,75,SAN FELIPE NERI,5.75,1200,132,52951.8,226.62,209,867,117,24.10611303,14.30219146,38.4083045,37,0,10,6878.9283,24,6,71,318,2,45,119,0.10,0,1200,6,1,1,3,1.8541
2015,76,OLLETAS,5.78,4553,370,135804.75,335.26,750,2892,872,25.93360996,31.50069156,57.43430152,143,1,33,10437.2361,35,34,32,164,1,93,0,0.00,0,4553,0,0,1,6,2.3995
2015,77,CARLOS HAYA,5.57,1684,157,103767.23,162.29,222,1157,279,19.18755402,26.36127917,45.54883319,100,0,21,10771.785,5,6,7,33,0,0,0,0.00,1,1684,0,0,0,5,2.3982
2015,78,SEGALERVA,5.89,1856,144,104815.59,177.07,247,1081,505,22.84921369,48.84366327,71.69287697,22,0,14,8105.2403,8,12,6,30,0,0,0,0.00,1,1856,0,0,1,5,3.619
2015,79,LAS FLORES,5.86,2744,403,77220.39,355.35,499,1790,441,27.87709497,25.41899441,53.29608939,24,1,27,5681.9708,3,2,1,5,0,0,121,0.04,0,2744,0,0,1,8,2.8421
2015,80,PINARES DE OLLETAS,4.84,2598,124,158311.62,164.11,389,1793,382,21.69548243,23.20133854,44.89682097,53,2,21,9493.9503,18,9,7,48,1,10,736,0.28,0,2563,0,0,3,5,2.7118
2015,81,LOS ANTONIOS,6.19,723,9,112202.9,64.44,185,505,28,36.63366337,6.534653465,43.16831683,17,1,6,11344,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3.1201
2015,82,SIERRA BLANQUILLA,0,450,8,46652.09,96.46,70,289,85,24.22145329,31.48788927,55.70934256,11,0,3,11344,0,1,0,0,0,0,167,0.37,0,0,0,0,1,1,5.7203
2015,83,SANTA AMALIA,3.99,1131,38,96074.57,117.72,130,909,83,14.30143014,10.1210121,24.42244224,29,2,6,11471,5,0,0,0,0,0,197,0.17,0,876,0,0,0,1,2.8448
2015,84,LOS NARANJOS,4.27,727,34,66265.16,109.71,108,480,129,22.5,28.95833333,51.45833333,10,1,4,9074.0124,10,1,0,0,0,0,483,0.66,0,727,0,0,2,0,2.2926
2015,85,PARQUE DEL SUR,3.81,3161,214,55484.02,569.71,422,1849,852,22.82314765,48.13412655,70.9572742,28,0,13,8275.3961,2,14,2,13,0,0,0,0.00,0,3161,0,0,0,4,2.4478
2015,86,CIUDAD JARDÍN,3.95,7977,409,743693.32,107.26,1250,5191,1522,24.0801387,30.61067232,54.69081102,114,0,79,8260.2245,30,48,11,52,2,53,4563,0.57,2,7490,1,0,11,16,3.0377
2015,87,HERRERA ORIA,0,785,64,69360.18,113.18,137,483,161,28.36438923,34.16149068,62.52587992,5,0,4,8120,1,0,0,0,0,0,680,0.87,0,785,0,0,2,0,6.81
2015,88,MANGAS VERDES,4.32,1944,54,113335.88,171.53,350,1286,293,27.21617418,23.95023328,51.16640747,13,0,23,6445.7521,12,0,0,0,0,0,318,0.16,0,1030,0,0,1,3,2.8536
2015,89,MONTE DORADO,3.51,484,8,187719.18,25.78,82,336,62,24.4047619,19.64285714,44.04761905,5,3,4,6514.345,0,1,0,0,1,8,282,0.58,0,0,0,0,0,0,2.9395
2015,90,SAN MIGUEL,5.14,1901,154,157935.79,120.37,327,1210,345,27.02479339,30.08264463,57.10743802,51,1,10,8093.7301,13,2,13,72,0,0,1132,0.60,0,1901,0,0,1,3,2.3235
2015,91,LOS CASINIS,3.35,1087,17,59028.65,184.15,182,828,71,21.98067633,9.299516908,31.28019324,14,2,5,7867.0359,2,4,1,4,0,0,332,0.31,0,1087,0,0,2,0,3.8819
2015,92,LOS CIPRESES,3.09,1286,35,78738.57,163.33,224,843,209,26.5717675,25.97864769,52.55041518,11,3,15,7722.7014,4,2,1,4,0,0,374,0.29,0,168,0,0,3,1,3.1012
2015,93,CORTIJO BAZAN,4.97,2572,75,271693.4,94.67,434,1680,417,25.83333333,27.26190476,53.0952381,39,0,26,8194.8161,2,5,0,0,0,0,308,0.12,0,1384,0,0,0,4,2.7904
2015,94,SAGRADA FAMILIA,4.6,1833,90,75005.44,244.38,278,1103,440,25.20398912,40.97914778,66.1831369,32,2,12,7869.2008,0,6,1,7,0,0,161,0.09,0,996,0,0,1,2,4.0892
2015,95,JARDIN VIRGINIA,0,382,10,27618.39,138.31,52,292,36,17.80821918,13.01369863,30.82191781,5,1,2,8361,5,1,0,0,0,0,766,2.01,0,382,0,0,0,0,2.5382
2015,96,HACIENDA LOS MONTES,3.08,1646,25,111672.14,147.4,286,1231,120,23.23314379,10.47928513,33.71242892,23,4,7,8674.568,10,8,0,0,0,0,2869,1.74,0,1622,0,0,2,1,4.0186
2015,97,JARDIN DE MALAGA,4.57,4259,152,214699.88,198.37,669,2836,665,23.58956276,26.58674189,50.17630465,46,5,35,7955.1904,9,10,0,0,0,0,364,0.09,0,4259,1,1,2,9,3.277
2015,98,SAN JOSE,4.15,700,10,119729.13,58.47,66,547,117,12.06581353,35.46617916,47.53199269,4,1,5,10352,4,2,2,12,0,0,0,0.00,0,807,0,0,1,0,3.868
2015,99,ALEGRIA DE LA HUERTA,4.98,2396,89,75642.66,316.75,398,1676,247,23.74701671,16.34844869,40.09546539,18,0,30,7370.5776,15,7,0,0,0,0,300,0.13,0,2348,0,0,1,1,2.7251
2015,100,HUERTA NUEVA,5.33,1531,47,246882.8,62.01,454,1059,17,42.87063267,1.699716714,44.57034939,16,0,37,10143.2802,11,0,0,0,0,0,2500,1.63,0,1531,0,0,1,0,2.7035
2015,101,FINCA SAN JOSE,0,206,5,236465.33,8.71,2,82,72,2.43902439,14.63414634,17.07317073,1,0,1,10352,2,1,0,0,0,0,0,0.00,1,96,0,0,0,0,23.6
2015,102,FINCA LA CONCEPCION,0,0,0,301466.91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2447,0,0,0,0,0,0,0,0
2015,103,LAS VIRREINAS,3.4,6388,143,499922.74,127.78,1877,4318,183,43.4691987,4.469661881,47.93886058,86,0,114,8086.8892,16,21,2,8,0,0,2288,0.36,0,1151,0,0,6,2,2.7625
2015,104,VIRREINA,0,1279,188,73400.98,174.25,258,856,159,30.14018692,19.27570093,49.41588785,7,1,16,6099,5,0,0,0,0,0,343,0.27,0,1220,0,0,3,2,3.0389
2015,105,VIRREINA ALTA,0,55,8,14271.04,38.54,8,40,7,20,17.5,37.5,0,2,0,4949,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2.5238
2015,106,26 DE FEBRERO,0,1645,670,29426.61,559.02,389,1162,85,33.4767642,8.089500861,41.56626506,0,1,30,3281,1,4,0,0,0,0,0,0.00,0,1173,0,0,0,6,2.8545
2015,107,LA PALMILLA,0,1354,484,28885.01,468.76,292,937,120,31.16328709,13.34044824,44.50373533,0,1,26,3281,0,5,0,0,0,0,0,0.00,0,1204,0,0,0,5,3.1256
2015,108,LA PALMA,2.17,9010,1376,258047.07,349.16,1849,5963,1132,31.00788194,20.09055844,51.09844038,19,0,109,4462.4281,6,6,0,0,0,0,317,0.04,0,5955,0,0,4,14,3.3234
2015,109,LA ROSALEDA,0,41,29,196700.37,2.08,10,25,6,40,24,64,0,1,2,5098,15,5,0,0,0,0,217,5.29,1,41,2,1,2,0,1.9334
2015,110,LA ROCA,3.79,3251,73,260430.83,124.83,479,2235,486,21.43176734,24.02684564,45.45861298,58,0,14,10627.3719,25,22,6,32,0,0,3059,0.94,1,3251,0,1,5,4,2.8502
2015,111,MARTIRICOS,5.07,2544,220,203130.07,125.24,378,1569,569,24.0917782,38.04971319,62.1414914,19,1,26,8291.5,32,18,6,29,0,0,1035,0.41,0,2544,1,0,0,7,2.4041
2015,112,ARROYO DE LOS ANGELES,2.47,1181,65,186521.95,63.32,154,817,191,18.8494492,25.70379437,44.55324357,20,1,3,9628.3616,10,9,1,2,0,0,66,0.06,1,1181,0,0,0,1,2.5035
2015,113,ARROYO DEL CUARTO,4.79,3977,461,193156.86,205.89,511,2586,842,19.76024749,34.02938902,53.7896365,105,0,50,10018.9356,10,35,5,25,0,0,1553,0.39,0,3977,0,0,3,5,2.5067
2015,114,PARQUE VICTORIA EUGENIA,4.59,7569,558,186735.6,405.33,1073,4541,1857,23.62915657,43.05219115,66.68134772,89,0,56,7923.9716,36,31,2,10,0,0,790,0.10,1,7569,0,0,1,19,3.1409
2015,115,MIRAFLORES DE LOS ANGELES,6.66,2517,340,42491.47,592.35,440,1617,447,27.21088435,28.44774273,55.65862709,30,0,20,6934.2062,7,8,1,5,0,0,301,0.12,0,2517,0,0,0,6,4.7691
2015,116,PAVERO,3.34,1389,249,33142.73,419.1,298,921,157,32.35613464,18.45819761,50.81433225,8,2,17,5030,0,0,0,0,0,0,0,0.00,0,1389,0,0,0,3,3.5077
2015,117,SUAREZ,5.64,7732,681,166814.38,463.51,1210,5095,1346,23.74877331,28.00785083,51.75662414,149,0,74,8345.224,42,26,5,20,0,0,273,0.04,0,7732,0,0,1,14,2.8101
2015,118,LA BRESCA,4.68,1007,128,23904.15,421.27,134,639,219,20.97026604,36.61971831,57.58998435,27,1,10,8326,1,3,2,10,0,0,0,0.00,0,1007,0,0,0,3,2.2211
2015,119,CAMINO DE SUAREZ,5.7,1388,153,30344.96,457.41,230,910,242,25.27472527,27.25274725,52.52747253,24,0,9,7950,1,6,4,20,0,0,0,0.00,0,1388,0,0,0,1,2.641
2015,120,HAZA DEL CAMPILLO,5.7,1828,130,88438.78,206.7,314,1158,337,27.11571675,30.74265976,57.85837651,22,1,16,7838.3879,13,1,5,18,1,20,761,0.42,0,1828,0,0,3,0,2.8497
2015,121,GAMARRA,5.63,4268,724,144460.98,295.44,562,2599,1067,21.62370142,42.59330512,64.21700654,91,0,36,9120.5466,33,29,9,53,0,0,0,0.00,0,4268,0,0,0,13,2.4154
2015,122,LA TRINIDAD,5.69,17276,2714,629403.69,274.48,2506,11426,3177,21.9324348,29.26658498,51.19901978,439,0,147,8483.0652,106,78,236,1175,7,303,754,0.04,2,17276,2,0,2,49,3.1636
2015,123,LOS CASTILLEJOS,4.1,2085,40,78627.07,265.18,335,1546,189,21.66882277,13.19534282,34.86416559,38,0,13,10165.801,7,41,0,0,0,0,338,0.16,1,2085,0,0,0,3,3.0368
2015,124,PARQUE ARROYO DEL CUARTO,0,7,0,91729.87,0.76,0,7,0,0,0,0,0,0,0,10689,7,0,0,0,0,0,2093,298.94,0,7,0,0,6,0,1.8001
2015,125,LA ENCARNACION,3.43,486,10,26492.06,183.45,46,368,64,12.5,19.56521739,32.06521739,13,0,2,11575,0,1,0,0,0,0,0,0.00,0,486,0,0,1,0,2.6369
2015,126,SAN MARTIN,4.71,1603,222,63371.61,252.95,215,1115,252,19.28251121,24.48430493,43.76681614,19,2,14,7531,3,2,0,0,0,0,99,0.06,0,1603,0,0,2,2,2.8003
2015,127,LOS MILLONES,3.92,1470,86,32020.19,459.09,205,1007,244,20.35749752,25.62065541,45.97815293,27,1,11,10158.5374,0,1,0,0,0,0,0,0.00,0,1470,0,0,0,2,2.4032
2015,128,HAZA CUEVAS,5.51,1005,150,50864.6,197.58,167,651,180,25.65284178,28.7250384,54.37788018,13,0,11,8090,3,1,6,30,0,0,430,0.43,0,754,0,0,1,2,2.7051
2015,129,NUEVA MALAGA,4.5,3052,310,58291.62,523.57,432,1779,795,24.28330523,46.93648117,71.2197864,47,1,36,8687.4481,7,10,1,5,0,0,0,0.00,0,3046,1,0,1,8,2.484
2015,130,CAMINO DE ANTEQUERA,5.49,6803,432,355924.36,191.14,977,4655,1095,20.98818475,25.15574651,46.14393126,151,1,67,10523.8689,9,13,13,61,1,112,683,0.10,3,6803,0,0,1,6,4.3679
2015,131,PORTADA ALTA,5.46,2302,233,78814.88,292.08,403,1560,333,25.83333333,21.73076923,47.56410256,12,1,33,6199.8532,8,2,0,0,0,0,0,0.00,0,2302,0,0,1,1,6.8763
